Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureTreeSize,measureNumLeaves,measureOutOfBagError
'Indian Liver Patient Dataset (ILPD)',1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905251229E7,524.0,59.0,42.0,17.0,0.0,71.1864406779661,28.8135593220339,0.0,0.0,0.29297085199361805,0.395063465519791,71.49530094180972,87.23054337396205,51.111974813623256,52.05359808003629,-0.941623266413032,0.8663046578580212,0.8822643742379032,-0.0159597163798819,13.670205384639788,0.23169839634982692,26.74560205213626,1.0,42.0,1.0,17.0,0.0,0.0,0.0,0.0,0.711864406779661,1.0,0.8316831683168318,NaN,0.8543417366946778,0.9275476939015828,0.711864406779661,0.711864406779661,0.288135593220339,0.288135593220339,NaN,0.711864406779661,NaN,NaN,0.854341736694678,0.8687530374237021,NaN,0.711864406779661,0.506,0.0,0.515625,0.0,515.625,0.0,15120.0,62943.0,8538.0,98.30508474576271,83.89830508474576,?,?,?,?,?
'Indian Liver Patient Dataset (ILPD)',1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905251229E7,524.0,59.0,41.0,18.0,0.0,69.49152542372882,30.508474576271187,0.0,-0.03307392996108947,0.32788562598378335,0.4287370866793656,80.01574677031321,94.66572411702039,51.111974813623256,43.3712584384279,7.740716375195355,0.8663046578580212,0.7351060752275915,0.13119858263042974,6.832837792484424,0.11581081004210889,13.368369775184695,0.9761904761904762,41.0,1.0,17.0,0.0,0.0,0.023809523809523808,1.0,0.7068965517241379,0.9761904761904762,0.8199999999999998,-0.08353833569312755,0.7198879551820728,0.8976081929942029,0.6949152542372882,0.7187247780468119,0.28127522195318805,0.3050847457627119,0.5032144944476914,0.6949152542372882,0.5837288135593218,-0.08353833569312755,0.7198879551820728,0.7606683662857464,0.4099999999999999,0.6949152542372882,0.481,0.0,0.484375,0.0,484.375,0.0,15120.0,62943.0,8538.0,100.0,87.28813559322033,?,?,?,?,?
'Indian Liver Patient Dataset (ILPD)',1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905251229E7,524.0,59.0,37.0,22.0,0.0,62.71186440677966,37.28813559322034,0.0,-0.015649452269170746,0.3647904480595036,0.455284767794736,89.02183506391943,100.52748773509005,51.111974813623256,53.61371387775371,-2.5017390641304544,0.8663046578580212,0.9087070148771815,-0.042402357019160244,1.815444321862808,0.030770242743437422,3.5518962600891797,0.8095238095238095,34.0,0.8235294117647058,14.0,0.17647058823529413,3.0,0.19047619047619047,8.0,0.7083333333333334,0.8095238095238095,0.7555555555555556,-0.01628673135404384,0.6456582633053222,0.8485582213198575,0.6271186440677966,0.641124246308693,0.35887575369130703,0.3728813559322034,0.5828197226502311,0.6271186440677966,0.5995964487489912,-0.01628673135404384,0.6456582633053222,0.7094632675908932,0.484920634920635,0.6271186440677966,0.489,0.0,0.5,0.0,500.0,0.0,15120.0,62943.0,8538.0,96.61016949152543,85.59322033898304,?,?,?,?,?
'Indian Liver Patient Dataset (ILPD)',1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905251229E7,525.0,58.0,39.0,19.0,0.0,67.24137931034483,32.758620689655174,0.0,0.12954186413902055,0.3659379716616105,0.4271037830037166,90.32025227558776,95.52241172429541,49.318025593764865,43.21327338389679,6.104752209868074,0.8503107860993943,0.7450564376533929,0.10525434844600129,0.9359709177108738,0.01613742961570472,1.897827227351952,0.8095238095238095,34.0,0.6875,11.0,0.3125,5.0,0.19047619047619047,8.0,0.7555555555555555,0.8095238095238095,0.7816091954022989,0.13078299623495443,0.6815476190476191,0.8826940018185399,0.6724137931034483,0.5503899835796388,0.44961001642036125,0.3275862068965517,0.6532272325375774,0.6724137931034483,0.6611177170035674,0.13078299623495443,0.6815476190476191,0.7562319986672172,0.5632183908045978,0.6724137931034483,0.499,0.001,0.5,0.0,500.0,0.0,15120.0,63060.0,8421.0,100.0,92.24137931034483,?,?,?,?,?
'Indian Liver Patient Dataset (ILPD)',1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905251229E7,525.0,58.0,40.0,18.0,0.0,68.96551724137932,31.03448275862069,0.0,-0.06530612244897954,0.34682113889487065,0.43962554452202424,85.60186475662643,98.32292276368092,49.318025593764865,56.816101019868455,-7.49807542610359,0.8503107860993943,0.9795879486184217,-0.1292771625190274,3.6150762900419275,0.062328901552447025,7.330131826078153,0.9523809523809523,40.0,1.0,16.0,0.0,0.0,0.047619047619047616,2.0,0.7142857142857143,0.9523809523809523,0.8163265306122449,-0.11664236870396086,0.6636904761904762,0.8561781165082025,0.6896551724137931,0.7372742200328407,0.2627257799671593,0.3103448275862069,0.5172413793103449,0.6896551724137931,0.5911330049261083,-0.11664236870396084,0.6636904761904762,0.7289442821181622,0.40816326530612246,0.6896551724137931,0.5,0.0,0.5,0.0,500.0,0.0,15120.0,63060.0,8421.0,98.27586206896552,86.20689655172414,?,?,?,?,?
'Indian Liver Patient Dataset (ILPD)',1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905251229E7,525.0,58.0,39.0,19.0,0.0,67.24137931034483,32.758620689655174,0.0,0.25237449118046135,0.34867235873541313,0.40973383465347907,86.05878001539598,91.63759631415728,49.318025593764865,40.242985509205276,9.075040084559589,0.8503107860993943,0.6938445777449186,0.15646620835447567,3.5091249256829777,0.060502153891085826,7.115298886025612,0.7142857142857143,30.0,0.4375,7.0,0.5625,9.0,0.2857142857142857,12.0,0.8108108108108109,0.7142857142857143,0.759493670886076,0.2574054857898856,0.7559523809523809,0.910119372030871,0.6724137931034483,0.39562807881773393,0.604371921182266,0.3275862068965517,0.7053654639861536,0.6724137931034483,0.6841813441551549,0.2574054857898856,0.7559523809523809,0.8056122934077726,0.6229900786862812,0.6724137931034483,0.495,0.0,0.484375,0.0,484.375,0.0,15120.0,63060.0,8421.0,100.0,91.37931034482759,?,?,?,?,?
'Indian Liver Patient Dataset (ILPD)',1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905251229E7,525.0,58.0,40.0,18.0,0.0,68.96551724137932,31.03448275862069,0.0,0.09532062391681112,0.3217867642500102,0.41127128090563236,78.16684603088139,90.34303427302594,50.62520730764895,39.61375070730902,11.011456600339926,0.8728484018560164,0.6829957018501556,0.1898527000058608,8.136106460907895,0.14027769760186026,16.0712555930188,0.9024390243902439,37.0,0.8235294117647058,14.0,0.17647058823529413,3.0,0.0975609756097561,4.0,0.7254901960784313,0.9024390243902439,0.8043478260869564,0.11025852856619069,0.7517934002869441,0.904857922531827,0.6896551724137931,0.6107455597882551,0.38925444021174493,0.3103448275862069,0.6384622814643098,0.6896551724137931,0.6418665667166416,0.11025852856619069,0.7517934002869441,0.7814350448010781,0.5271739130434783,0.6896551724137931,0.495,0.0,0.453125,0.0,453.125,0.0,15120.0,63060.0,8421.0,100.0,84.48275862068965,?,?,?,?,?
'Indian Liver Patient Dataset (ILPD)',1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905251229E7,525.0,58.0,40.0,18.0,0.0,68.96551724137932,31.03448275862069,0.0,0.22436849925705812,0.3634452870115707,0.46323935526028176,88.28632792494368,101.75874390435932,50.62520730764895,82.83607540982426,-32.21086810217531,0.8728484018560164,1.428208196721108,-0.5553597948650916,2.62337082779533,0.045230531513712584,5.181945847358467,0.8048780487804879,33.0,0.5882352941176471,10.0,0.4117647058823529,7.0,0.1951219512195122,8.0,0.7674418604651163,0.8048780487804879,0.7857142857142858,0.22520638580619742,0.648493543758967,0.80165282846406,0.6896551724137931,0.4730124177509523,0.5269875822490476,0.3103448275862069,0.6792836140069499,0.6896551724137931,0.6836514778325123,0.22520638580619742,0.648493543758967,0.6858802741693131,0.6116071428571429,0.6896551724137931,0.509,0.0,0.5,0.0,500.0,0.0,15120.0,63060.0,8421.0,91.37931034482759,81.89655172413794,?,?,?,?,?
'Indian Liver Patient Dataset (ILPD)',1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905251229E7,525.0,58.0,41.0,17.0,0.0,70.6896551724138,29.310344827586206,0.0,0.0,0.29217232364255097,0.3815561233658685,70.9730528845125,83.81557266634198,50.62520730764895,34.867185746282225,15.758021561366725,0.8728484018560164,0.6011583749359004,0.27169002692011596,13.95409978688308,0.2405879273600531,27.563541028255223,1.0,41.0,1.0,17.0,0.0,0.0,0.0,0.0,0.7068965517241379,1.0,0.8282828282828283,NaN,0.8837876614060258,0.95812348603243,0.7068965517241379,0.7068965517241379,0.29310344827586204,0.29310344827586204,NaN,0.7068965517241379,NaN,NaN,0.8837876614060258,0.8898210611097083,NaN,0.7068965517241379,0.523,0.0,0.515625,0.0,515.625,0.0,15120.0,63060.0,8421.0,100.0,86.20689655172414,?,?,?,?,?
'Indian Liver Patient Dataset (ILPD)',1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905251229E7,525.0,58.0,40.0,18.0,0.0,68.96551724137932,31.03448275862069,0.0,0.3211963589076724,0.3566894010125761,0.41427969883365723,86.64522157951518,91.0038866510005,50.62520730764895,41.26140105257279,9.363806255076156,0.8728484018560164,0.7114034664236688,0.16144493543234753,3.9873278778666204,0.0687470323770107,7.876170962887446,0.7073170731707317,29.0,0.35294117647058826,6.0,0.6470588235294118,11.0,0.2926829268292683,12.0,0.8285714285714286,0.7073170731707317,0.7631578947368421,0.32974834463381264,0.7733142037302726,0.9087020318358597,0.6896551724137931,0.3352792757136496,0.6647207242863504,0.3103448275862069,0.7258941957592633,0.6896551724137931,0.7006805807622505,0.32974834463381264,0.7733142037302726,0.8156372767511221,0.6565789473684212,0.6896551724137931,0.521,0.0,0.515625,0.0,515.625,0.0,15120.0,63060.0,8421.0,100.0,91.37931034482759,?,?,?,?,?
